ComboIndex,SharpeRatio,Weights
148,0.3385560782283813,[4.669421046608764e-2;2.485891863289349e-2;1.936439270287199e-2;5.7389174508915376e-2;2.0431019782393596e-2;1.638370664545918e-2;2.7415325057466338e-2;1.822897845252584e-2;2.855837502442737e-2;7.462193358696657e-2;4.169402473455367e-2;3.6721192592392524e-2;5.929317532103586e-2;7.071690021219887e-2;4.906351632926525e-2;1.8932422068013162e-2;2.6599485477958228e-2;5.9663822331555e-2;1.9607411749600293e-2;5.9375258193001226e-2;2.3162328556168833e-2;3.6501347189562834e-2;6.080720203255975e-2;3.91956293604045e-2;6.472024899172277e-2]
149,0.30457974051191533,[1.4863096980994927e-2;2.959899994669534e-2;1.8144573573155378e-2;2.409081765260351e-2;4.5800559786144e-2;3.823438972158017e-2;1.5594021168051132e-2;2.4745030863015126e-2;6.98656680687582e-2;6.799335639843236e-2;2.457649213574276e-2;2.5208505238682944e-2;2.669841100451283e-2;2.9164139261322452e-2;4.6903025846945993e-2;4.030872892316475e-2;2.416545118229223e-2;6.96468565617825e-2;5.323622015492834e-2;6.216889010792977e-2;5.554885615968287e-2;6.959270902407734e-2;2.5468235410538633e-2;2.6584411513520055e-2;7.179855331544617e-2]
150,0.31803872599906596,[2.9705792501440644e-2;1.9834532048221103e-2;2.6293379584605033e-2;6.119575689168289e-2;1.6297410890200082e-2;4.361286162151931e-2;5.096005990929337e-2;4.440160098926769e-2;4.464476009418717e-2;7.10636666785518e-2;1.8243572429351904e-2;2.2642650365689448e-2;1.901181131595536e-2;6.47851871866362e-2;3.293174302270021e-2;1.6649818628084408e-2;2.268743980933818e-2;3.947494619042012e-2;1.8218355524033124e-2;7.086391790123471e-2;5.668757871467899e-2;2.7055272503647372e-2;4.514712985883459e-2;6.841791052628715e-2;6.917284481413905e-2]
151,0.3571954495385717,[1.980639240620462e-2;1.7723842171731834e-2;3.819448263917661e-2;4.278210791851798e-2;2.6981223404351686e-2;4.9443379165714896e-2;5.968376985481685e-2;2.42224185791108e-2;2.9547561702728257e-2;7.823249026596765e-2;1.652734706763765e-2;7.305788474753579e-2;3.324896801281514e-2;1.918820978424923e-2;7.139896841862103e-2;2.189943551627198e-2;7.340174411959909e-2;3.8216077833404104e-2;2.4200981642605545e-2;3.4706027110379054e-2;2.7500070505824332e-2;3.3098185431703064e-2;2.5635800605874358e-2;6.013558816975874e-2;6.1167042925399706e-2]
152,0.35319186492850124,[3.040478520400126e-2;7.34766518095901e-2;2.9948205416251823e-2;3.783489872273525e-2;5.278696071453653e-2;1.9667552745741394e-2;3.3837329441224216e-2;2.7373243785586865e-2;5.024767717615308e-2;5.2166345286996825e-2;4.726474668367216e-2;2.1187409205870936e-2;3.49960524833502e-2;2.9563882090794157e-2;6.27502105795459e-2;5.230119817564792e-2;2.5319656442327157e-2;5.190426638259996e-2;2.6499830544923813e-2;4.4929961316258975e-2;1.7851736976456756e-2;7.249052566603185e-2;2.8959594906549473e-2;2.038960559867121e-2;5.58476726444821e-2]
153,0.30597368351995236,[2.5651052602968766e-2;3.9960002667548594e-2;1.7518564642976048e-2;5.032168799527268e-2;1.631494901641783e-2;7.370244224399226e-2;3.473277437926266e-2;3.86105281047647e-2;3.1973408228769915e-2;4.386080473566336e-2;1.6721556668900517e-2;2.0841526787820575e-2;4.3162991351431965e-2;2.6137461768520415e-2;2.6629831713080893e-2;6.465889099100114e-2;3.579254724944131e-2;4.897744267321649e-2;3.0140669369434287e-2;7.269130284503215e-2;1.6417653319844367e-2;7.231772285431076e-2;5.503793572852006e-2;2.7794607064641805e-2;7.003164499716658e-2]
154,0.3389738223066888,[3.456632558688981e-2;2.1373899115486397e-2;2.340959623919091e-2;6.27626343186427e-2;1.4592593193583964e-2;3.46231557247692e-2;5.236724790075082e-2;2.439048966685421e-2;2.7734569433437408e-2;6.518191896223567e-2;1.9122526296837316e-2;5.079734247937054e-2;5.940046011367936e-2;1.5300763626795357e-2;2.58898171970713e-2;5.8505549972930566e-2;1.8254312332648584e-2;6.189471816116699e-2;3.595546610478366e-2;5.037304553653721e-2;3.284742018588408e-2;6.583850604520812e-2;6.354029660769236e-2;3.3574157022066585e-2;4.770318817548685e-2]
155,0.3125458068126148,[6.457642046160998e-2;2.5766917779673243e-2;2.125318241591042e-2;3.4795627661686236e-2;2.3213140841226013e-2;2.787625476732278e-2;7.291356048707691e-2;5.343729645394932e-2;7.275903718367815e-2;7.150758106178547e-2;2.19193710367991e-2;4.821022057080311e-2;2.1250412226217034e-2;3.860322363673358e-2;2.3791266144993984e-2;2.2917548302117632e-2;2.87336357345999e-2;5.1359044267539206e-2;1.934527139589503e-2;5.1106383943771844e-2;3.162269036979628e-2;3.4620819263358894e-2;3.801592771375824e-2;2.7661922816102944e-2;7.274324346359473e-2]
156,0.34739344190665916,[5.4269478777046444e-2;3.71437424146647e-2;3.589744719894312e-2;1.6375425963688416e-2;4.763060460664238e-2;1.784701103116016e-2;5.158178733149994e-2;2.766170743514183e-2;2.5574990874713634e-2;5.191924604778218e-2;4.69868749754849e-2;3.434570787954291e-2;6.323156435406184e-2;1.8720410569046806e-2;5.974823228854935e-2;1.805084334271038e-2;2.39690476207721e-2;6.041635946100953e-2;2.003276267348786e-2;4.517161801491048e-2;3.185709707569468e-2;6.203316760873153e-2;2.742185636339757e-2;6.40099599797474e-2;5.810305611156983e-2]
157,0.3756724529894392,[1.8391716953964708e-2;2.3344926079878727e-2;1.720484154589407e-2;4.3301252781372306e-2;2.150268204796498e-2;2.677861172179221e-2;7.580790292670013e-2;3.948051796602271e-2;2.657815943396075e-2;7.091695787406499e-2;2.5310675054841917e-2;2.955942712667383e-2;6.905674052827293e-2;2.4779593178439776e-2;4.863206050100577e-2;4.4746349367093e-2;5.269597031876842e-2;3.363471442114242e-2;4.564090472002289e-2;7.356869014729195e-2;3.0031719456822183e-2;7.671025008477834e-2;2.059057489442256e-2;2.473977421214826e-2;3.6994986656660185e-2]
158,0.3024007570094772,[3.975695120681222e-2;2.2220124180233232e-2;4.2226206947195165e-2;5.522664501528457e-2;1.9629983712213014e-2;3.787181373197708e-2;5.533354061678392e-2;3.566232552011144e-2;5.0406180790885595e-2;5.4082692430652855e-2;7.091875879619304e-2;1.6274451315785202e-2;4.6643218454287504e-2;2.935985669423244e-2;7.46626096010768e-2;2.0297197545893167e-2;3.036863842536637e-2;2.383013017332043e-2;4.04987272360582e-2;4.2522826227296556e-2;2.13551589933843e-2;5.1414619385669116e-2;2.647631055763998e-2;1.886693533708674e-2;7.409409710456094e-2]
159,0.3615907736896389,[2.587131894236759e-2;4.798015779851264e-2;2.9879585907680067e-2;6.0497170988164976e-2;3.9063759993612404e-2;1.7026419937109773e-2;4.0904043108040175e-2;3.426050861271878e-2;1.8888414705240945e-2;6.71125580088266e-2;2.695161060219186e-2;3.585795003998796e-2;3.4917354619961295e-2;4.839909437372357e-2;7.110584285381578e-2;2.003780199532561e-2;3.1062655231023806e-2;4.3197728854791215e-2;3.911447866575456e-2;6.101284929459659e-2;1.712455898663756e-2;4.014460210159306e-2;2.0696019898634652e-2;5.485441488912635e-2;7.403909959056203e-2]
160,0.34292554331857755,[3.20452256948142e-2;4.0536675158734915e-2;1.8230254559977756e-2;1.654355172847124e-2;4.297872260919003e-2;5.149183755899391e-2;2.3016329753351654e-2;3.296205813941226e-2;3.315144731147168e-2;7.64192548230009e-2;4.11265068683135e-2;4.0573911390546565e-2;4.634617302533316e-2;2.342308155215846e-2;3.536365406858052e-2;5.228069125009348e-2;2.559972325419175e-2;4.3551203346998794e-2;3.8480202791156035e-2;5.219474223180096e-2;2.931647380685784e-2;4.4667315573584165e-2;2.924863644676684e-2;6.522784866554077e-2;6.522447839065862e-2]
161,0.3206836469067632,[4.473921822819146e-2;2.0128957950192105e-2;3.0657939932939287e-2;1.9762753142284095e-2;4.741267961793153e-2;2.3202894224617118e-2;6.521234707109724e-2;3.868265817164969e-2;7.193489262054466e-2;7.846096855873773e-2;6.69448614265066e-2;2.58566394968859e-2;3.143771929660202e-2;2.630789656804972e-2;6.377473278952654e-2;4.9254509781245605e-2;4.577179523010308e-2;7.685902907282534e-2;1.7346318610328287e-2;3.373010470879618e-2;1.8615074880019036e-2;1.6908553575693604e-2;2.749275885904372e-2;3.1452334413953974e-2;2.8052361772235516e-2]
162,0.3018656808565574,[4.0542772306565444e-2;5.250231204036768e-2;2.001944726213259e-2;6.906771131513424e-2;6.60037773707327e-2;1.5255085787969788e-2;3.7938785734668225e-2;1.7597767620092176e-2;1.9117342209942486e-2;6.17743055029387e-2;4.3267252533603924e-2;2.0288957568094505e-2;3.693661147013122e-2;3.69307436670261e-2;6.587846261870876e-2;5.244951767384366e-2;1.5865899907884368e-2;2.8031666266943516e-2;2.9172138401293842e-2;6.808125844646512e-2;2.3781940182321864e-2;3.9960809579234556e-2;6.010493424825321e-2;3.15921896429114e-2;4.7838310642739766e-2]
163,0.3369140461710554,[2.1812675644503735e-2;4.3723162979701365e-2;2.9662651398500058e-2;4.064067200906676e-2;1.761369647762017e-2;4.221379916644194e-2;1.7682918504969374e-2;2.0307813713026448e-2;3.563867903553086e-2;6.756831569801801e-2;5.534215826147601e-2;2.4551841317960146e-2;1.4975417950991951e-2;2.7369792373588792e-2;4.8735917145501635e-2;4.067086679758389e-2;2.66708663227755e-2;5.902557267628348e-2;2.0125899167963427e-2;6.317324698678017e-2;5.0404398739995096e-2;6.232043168096803e-2;6.912854504848091e-2;4.609810155150289e-2;5.454255935076947e-2]
164,0.297878576271279,[4.760968736414029e-2;2.4956474904451194e-2;2.428005949622567e-2;2.961437804695365e-2;2.700448092096718e-2;3.2015432064726936e-2;2.222022925170662e-2;2.4172253314512046e-2;5.174554547845643e-2;7.106606805274353e-2;3.6183802219715136e-2;5.954967000773508e-2;3.650966108846425e-2;1.5133476531780057e-2;3.6141479011308764e-2;4.184486114625228e-2;4.399644986449962e-2;6.62708932892129e-2;5.7608780741641004e-2;4.8802727955208444e-2;3.983341303638167e-2;3.34956549059717e-2;4.330515739286121e-2;1.5847915437120535e-2;7.079144847696356e-2]
165,0.31674534916124875,[6.310576635332175e-2;4.0464074562090405e-2;3.683174040955545e-2;6.0820537275843536e-2;2.1978295996617044e-2;1.6268865711663288e-2;4.042900950062783e-2;4.3028153478384484e-2;3.3037290588199195e-2;5.567887231389264e-2;1.6013647906973134e-2;3.895573115115488e-2;2.2024377369746252e-2;1.4007133847770447e-2;6.45095225727163e-2;1.860169650027189e-2;3.420679877466613e-2;6.67151234039196e-2;6.861343889302218e-2;5.192758374737918e-2;1.4973627347320925e-2;5.424422637508179e-2;2.9736913262893343e-2;3.703996850985145e-2;5.678760414703681e-2]
166,0.3341012167929596,[4.9652781303481344e-2;5.21368048487442e-2;2.1432235879089483e-2;2.293383211160195e-2;2.4842799414139156e-2;1.7160191034276982e-2;5.008292192645035e-2;5.95203921958435e-2;1.4473931649092327e-2;6.175830083691597e-2;6.0045320199017774e-2;4.482673261713259e-2;1.5767889268214257e-2;3.776646503108947e-2;3.57091615019142e-2;4.306535173306298e-2;2.9107006961472337e-2;5.701756692741462e-2;1.5838325591536077e-2;6.847762616661987e-2;5.1288832397065845e-2;6.452627393721665e-2;1.6078040437704486e-2;1.7559304775163268e-2;6.893191125574016e-2]
167,0.2778341213826676,[2.5200655654915433e-2;3.192845614396284e-2;2.9078315870059747e-2;2.163560186335597e-2;3.462479356061811e-2;2.6775838986016636e-2;2.3380405720450675e-2;3.561334455076924e-2;7.069144199954484e-2;6.681244445605877e-2;2.42472403490721e-2;4.832126138807287e-2;5.675341726430116e-2;5.113940491664133e-2;5.036082907049144e-2;4.223966919312348e-2;4.191089569608776e-2;2.9329941012986284e-2;5.463803170351989e-2;5.87785120753032e-2;3.1227837480427328e-2;3.733473142984084e-2;1.6323953784176632e-2;2.0701076802489914e-2;7.095189902771337e-2]
168,0.31076647385990275,[5.9421177374220785e-2;6.1367010873864e-2;2.6020448836634395e-2;4.1468898317520896e-2;4.162613696173285e-2;3.7435162892806045e-2;4.6749553515441016e-2;1.6330812170836397e-2;3.769622303325051e-2;7.214977647881818e-2;5.3447923382794235e-2;2.423890995565816e-2;2.772454992144715e-2;3.5925073105535575e-2;3.1037505865989756e-2;7.184101693369742e-2;1.5947158370439245e-2;4.4207546884971416e-2;3.0718846932441188e-2;5.8682051288478525e-2;3.1944631472627806e-2;2.6643701388801976e-2;2.4142525762712343e-2;1.5102303837186984e-2;6.81310544420931e-2]
169,0.2854218081014976,[2.5865732116092662e-2;3.91681216302257e-2;3.861158922829036e-2;2.1795550585640724e-2;1.520993586523173e-2;3.712675023512666e-2;5.656809780117974e-2;3.3750632713617e-2;3.504191740770592e-2;7.255870944308365e-2;1.945513104386237e-2;2.4070006870159047e-2;4.478131755646151e-2;4.83797975387164e-2;4.4981122894638896e-2;4.160704810780976e-2;5.479026372256159e-2;6.1702213259651494e-2;6.1479446289526195e-2;4.365169657264472e-2;3.477820325742915e-2;2.740838127750693e-2;1.9900330923488817e-2;2.967667377246199e-2;6.764132988688709e-2]
170,0.3048049507254758,[7.175138636735298e-2;2.9802925695552367e-2;6.994436453033398e-2;4.846213333526056e-2;1.6145428941504236e-2;4.905311532161412e-2;5.433759275782555e-2;1.8192303640187202e-2;1.995384016267625e-2;7.160660103073645e-2;6.169881536122802e-2;2.256445748899124e-2;2.8915387283292345e-2;2.7938526177812915e-2;6.800428397641656e-2;2.0126487315236318e-2;6.877044611366609e-2;5.3725020123231985e-2;2.01844505819983e-2;1.6059150017299913e-2;3.952547458493336e-2;2.8508208527160062e-2;1.5871252992374425e-2;1.5714496668748655e-2;6.314385100456618e-2]
171,0.3252082827613993,[6.461724596496797e-2;3.7130418043458166e-2;2.2524448834826027e-2;5.367708877621372e-2;1.6844582529081817e-2;1.966325726952944e-2;5.353352992554422e-2;1.522437762135029e-2;5.619307750748483e-2;6.408933128680698e-2;6.318628338047759e-2;2.3659973904151737e-2;6.373098592177168e-2;2.8081820583643294e-2;2.6395971462583375e-2;6.602723455884486e-2;3.6117063218371576e-2;5.222903018060902e-2;1.820905556367374e-2;4.451838123708081e-2;1.506166713926268e-2;1.6065130122881587e-2;1.65902003505225e-2;6.288156610167164e-2;6.374827851519063e-2]
172,0.3273895340588563,[3.421893514070501e-2;2.204973786922056e-2;3.38551863389912e-2;4.8709242397437486e-2;4.869986059849502e-2;2.985454179334036e-2;6.040374205454605e-2;5.547268248560946e-2;4.853664812207433e-2;5.366123155555394e-2;2.8918520928145685e-2;2.9002836990871615e-2;3.690783175801919e-2;4.1444709149402625e-2;5.661851515442746e-2;3.424919299815613e-2;2.22534597658566e-2;2.0254735639626126e-2;3.914297745539982e-2;6.46605136691269e-2;3.205001452296589e-2;5.1782497289685606e-2;1.822156937414341e-2;1.932354010990048e-2;6.970727683829911e-2]
173,0.29505877805882896,[5.9116801860690855e-2;2.5898870460045017e-2;1.7625677238153784e-2;4.233407251043061e-2;2.8473333762516217e-2;6.037328568611219e-2;4.876180986568738e-2;3.1349153294528094e-2;2.9865706755912397e-2;5.674692148532639e-2;3.0660279980007844e-2;1.7900104312446426e-2;4.2287321475841556e-2;3.0019175983167376e-2;5.954003126563177e-2;4.7050899979684924e-2;1.8726902677740936e-2;2.9177899829177793e-2;3.190508597574616e-2;5.8658083296243516e-2;2.082337552061822e-2;5.342327631519772e-2;2.7720897106602478e-2;6.11210863041564e-2;7.043994705833391e-2]
174,0.3247043176174043,[2.926721454120739e-2;1.7162453033288488e-2;5.4989856573354486e-2;3.611654722871565e-2;2.220385903377778e-2;5.8599560221215666e-2;5.310108594369617e-2;3.570026689575823e-2;3.7627972302125653e-2;6.611443007985436e-2;3.046864901765927e-2;1.5120686867775571e-2;2.849465376010508e-2;3.630767748078345e-2;5.492612814722184e-2;5.68206570851401e-2;3.3620965422691364e-2;6.60101844872607e-2;2.801092898990804e-2;4.744852898433745e-2;4.197422692402313e-2;3.737392020858078e-2;1.3719160600320222e-2;3.392460820396076e-2;6.489577796723826e-2]
175,0.2891677134472831,[4.288986541519955e-2;1.8652106040814936e-2;5.2953052253229126e-2;2.7629474383655275e-2;2.874194844115852e-2;7.030836320295428e-2;6.773176620547328e-2;2.139758274333343e-2;5.361144575437803e-2;6.502662545924232e-2;2.4443496817146165e-2;1.7107002105910308e-2;5.0326615790388274e-2;5.271057394662392e-2;5.299150665075774e-2;2.730470758239219e-2;1.8459916078580205e-2;5.327709174387338e-2;3.3339940768809945e-2;4.5856513715480274e-2;3.1345998058507074e-2;3.7546263494756e-2;1.6509131816839176e-2;2.4176806762351646e-2;6.566220476814517e-2]
176,0.314731383444242,[4.1552798614954096e-2;6.283810293032166e-2;4.825927675976816e-2;2.0506450136377665e-2;1.749975329599037e-2;3.333537953374183e-2;6.210268008742132e-2;5.2563290232109434e-2;4.126503637075044e-2;6.466838261554707e-2;3.874772993913645e-2;3.92419564231245e-2;2.7837608735977473e-2;1.762163493178397e-2;6.431655400641446e-2;3.216372296133033e-2;1.800763230829698e-2;5.6665579693698946e-2;4.0873209888133574e-2;3.9585696899695225e-2;6.563744987834644e-2;1.3700009376955985e-2;1.3568284954327776e-2;2.0596460739953974e-2;6.68453186858417e-2]
177,0.3500720198821949,[2.1399715622174777e-2;5.2292342663027756e-2;5.797190221133767e-2;4.356874733009914e-2;1.5966038479580044e-2;2.2399585816592717e-2;6.960963849705953e-2;2.6050197750938548e-2;1.8216292185696193e-2;5.344022399279381e-2;3.618340347458513e-2;1.5486505034031366e-2;4.6177441324816756e-2;4.929077144394444e-2;6.599669522800207e-2;1.8312091387513788e-2;2.6951383925631723e-2;4.91267755520121e-2;1.9324626232457363e-2;5.474429342567197e-2;3.764504175633747e-2;6.653974196522856e-2;2.367449001731867e-2;4.746334210814911e-2;6.216871257499925e-2]
178,0.2751366046286314,[7.273847221330716e-2;4.489371571231955e-2;5.048108572406754e-2;6.0009892778184644e-2;2.0220492906017372e-2;3.318040296309973e-2;2.1665815193377142e-2;3.4790020370202866e-2;2.3923320895523716e-2;5.959546719354989e-2;4.291811847652538e-2;3.8040088787433445e-2;3.506414882660224e-2;3.5862172770927375e-2;2.6708466950705192e-2;5.582655892497388e-2;4.0289482510692275e-2;4.893745243293617e-2;1.6230882558078762e-2;5.118610034075729e-2;3.501429895774013e-2;3.7257497835770995e-2;2.4095343019392087e-2;1.9938797958733535e-2;7.113190369908154e-2]
179,0.30771569936907445,[2.764409604962173e-2;4.7807011489075076e-2;4.33206611418199e-2;4.2948021402283744e-2;3.1212120850431613e-2;5.5103356476820554e-2;5.3624464204312904e-2;3.47168867954838e-2;2.752835065078147e-2;6.9478364904832e-2;2.874799684381796e-2;4.011433916113829e-2;1.8486760910447143e-2;1.7213434536473733e-2;5.8984087584547436e-2;2.6467895218662912e-2;5.546236016166587e-2;6.660202971750304e-2;4.042632129776162e-2;2.095032949694598e-2;2.585856406933212e-2;5.306689989690178e-2;2.3827735229847116e-2;2.947057405602932e-2;6.093733785346281e-2]
180,0.3569359085496329,[2.897343822564859e-2;1.8396553589897134e-2;2.099369949203451e-2;3.497456111798854e-2;5.964430099953118e-2;1.5663534943091414e-2;4.525567102356474e-2;3.3484557647490476e-2;4.784557245196502e-2;6.71290573906231e-2;2.4188693723485692e-2;1.7380310583801992e-2;5.313168832038035e-2;2.141220692016257e-2;5.097616428632097e-2;5.345610819085655e-2;1.401231649911083e-2;3.6593146628340525e-2;3.280448466095635e-2;6.784283502589822e-2;3.9240215262787315e-2;3.953448665742836e-2;4.2674738276158634e-2;6.874970476631113e-2;6.564195331616544e-2]
181,0.348812282180374,[4.351854497887396e-2;1.743019583037253e-2;2.3019969499110046e-2;4.914495232944014e-2;4.176547203830688e-2;2.783274271310614e-2;6.281165051914879e-2;4.2893930543546795e-2;3.328736632055399e-2;7.116842478675268e-2;1.857261513953524e-2;3.287501212589717e-2;2.169852278526728e-2;3.305036337908194e-2;7.037521713557784e-2;5.4540203982823963e-2;2.4282907150891243e-2;4.710301579773442e-2;5.0323532124083886e-2;4.381276407176386e-2;2.462908039108864e-2;4.624595641550806e-2;2.4936535644798356e-2;7.434811940122749e-2;2.0332904895508697e-2]
182,0.31106717763237896,[5.4263454234766396e-2;6.194548892840496e-2;5.867587135331373e-2;4.4769388633681066e-2;5.208755585964769e-2;1.5646721864737718e-2;2.295071674935656e-2;1.835344178590832e-2;2.1440925730287306e-2;6.087128282404116e-2;1.5605169202129572e-2;3.7457699216052937e-2;3.927431617087485e-2;3.1944541544862086e-2;6.18521291187889e-2;5.317442974382084e-2;4.5577332235095566e-2;2.0389997265013417e-2;3.409923007731465e-2;6.205942365450848e-2;1.9512278782956662e-2;5.437946436945683e-2;3.0512392266332726e-2;2.5921214407179576e-2;5.723553398146795e-2]
183,0.28952612232501296,[4.9496826592472364e-2;3.166914593355348e-2;2.918616779521791e-2;3.6648943238428426e-2;6.1502562560525394e-2;2.6786214832996712e-2;7.007523570756023e-2;1.5841532936102864e-2;2.389804889660662e-2;7.178893635465296e-2;6.448049437132797e-2;1.606549423421062e-2;4.374888555083794e-2;6.05508393321471e-2;2.9556954767123396e-2;2.1182287576251478e-2;4.345256301636038e-2;3.9875714178001585e-2;1.6719617457553272e-2;3.531292841730361e-2;6.343312303278095e-2;2.1767983849347843e-2;2.799794818644683e-2;2.595412364218067e-2;7.300742754000963e-2]
184,0.3306950385878111,[1.9465918584307938e-2;2.1433713994232644e-2;4.220953886680469e-2;3.904386555535265e-2;2.065100259139636e-2;2.513953643419479e-2;5.153412998597251e-2;1.6191417617256357e-2;2.0713659504036145e-2;6.391446882964838e-2;4.455371050324404e-2;6.167531691255502e-2;1.6707731175424553e-2;6.514393072626365e-2;6.684196598616758e-2;5.861822669523972e-2;2.2937289010047088e-2;5.160376747490723e-2;4.532065323206711e-2;5.918261342533314e-2;2.7684792603605034e-2;6.710667133496237e-2;2.4626391044455093e-2;2.080773185089566e-2;4.689195606163047e-2]
185,0.29236557663872914,[2.2595546312499184e-2;2.3930990199644134e-2;1.7947154715467924e-2;5.405355389428698e-2;5.711842326140237e-2;4.770846986036247e-2;3.263095926549995e-2;4.654206639440335e-2;2.384276981520203e-2;5.557834154894695e-2;4.504176535235093e-2;6.412054608140846e-2;2.31606332678015e-2;2.6147585835318062e-2;6.608064586140923e-2;2.4987581835193704e-2;1.780561862295413e-2;4.54638584560424e-2;2.105110362729024e-2;6.791350751804583e-2;5.15954658708522e-2;4.621241604345882e-2;2.350510627979968e-2;2.617574904370046e-2;6.879014103665892e-2]
186,0.3253477914003606,[6.823246957353879e-2;2.6528670800876165e-2;3.3976271566117114e-2;4.367802227951611e-2;3.675291825291175e-2;5.264918968587742e-2;5.5019059217921155e-2;2.798403935063163e-2;2.28372356478828e-2;6.857722882434396e-2;3.26745762005833e-2;2.0936743357945375e-2;2.011382915388799e-2;2.114052751122196e-2;4.595209458414597e-2;4.813962374585075e-2;1.8790327146088758e-2;4.2104420154895884e-2;6.044335794574023e-2;7.08394717634199e-2;2.169901953537358e-2;1.9840007471148915e-2;3.859886209336308e-2;6.205980716062918e-2;4.043222697608838e-2]
187,0.34687331473718375,[1.7392773181346098e-2;3.0546064345538824e-2;4.5950962103217495e-2;4.6936824137624664e-2;3.978003996753379e-2;2.2495664823506793e-2;4.995032832458722e-2;2.9472163658897283e-2;5.760455692800761e-2;6.819792946760364e-2;1.5483462757823018e-2;4.7923644793632605e-2;2.6464498353294626e-2;3.498205857894264e-2;5.753571268603705e-2;1.7597460498856878e-2;5.8799565481168915e-2;6.69124014594559e-2;4.100611469324648e-2;7.025476702363388e-2;1.692272642395397e-2;4.635987843768623e-2;2.183473125375684e-2;5.336405389785436e-2;1.6231616722793236e-2]
188,0.30611128745259675,[2.830474085876953e-2;3.335060605401307e-2;4.768851910330015e-2;3.238465702837057e-2;2.505465567616938e-2;3.973769820950928e-2;2.425366549972092e-2;3.571472151087116e-2;1.7221343163082922e-2;7.389375694998099e-2;4.840240561301284e-2;2.862046972087944e-2;2.4677992819134367e-2;4.753766318912157e-2;5.6359345682881715e-2;1.6149113192374533e-2;5.741561360694218e-2;7.041532852422548e-2;5.511075243983786e-2;5.24764479041192e-2;3.4515407794013804e-2;2.693263676377732e-2;1.9155038727877917e-2;3.0308566693398317e-2;7.43188532746155e-2]
189,0.3129220504601507,[6.526447037501057e-2;5.249798766407165e-2;3.557445814502847e-2;7.368917311528402e-2;1.769345710514448e-2;2.243696705290227e-2;2.1341869145375093e-2;2.4730579095149675e-2;2.1601078374875585e-2;5.45628067247632e-2;1.8381814911719786e-2;5.7091991289730894e-2;3.561223586395685e-2;3.364448507547451e-2;7.388433287595117e-2;2.3110389530957526e-2;3.4530451782085705e-2;5.507481596976838e-2;1.9670040612231085e-2;6.584701166300624e-2;4.8024658263942824e-2;2.8848080036787477e-2;1.9201993625558567e-2;4.9666986880404225e-2;4.801786482081973e-2]
190,0.32410355848326144,[4.956621651112834e-2;6.141864734004983e-2;3.047582317202729e-2;1.7054006138755778e-2;4.226636248480201e-2;3.024252808580868e-2;6.068058996437655e-2;1.6135141161128647e-2;4.309348987800392e-2;5.63688176845772e-2;3.1169587375982976e-2;6.406257310696786e-2;3.133585342889622e-2;3.814678634872211e-2;6.0440235373068085e-2;3.318152864782391e-2;2.8464605925072144e-2;5.9193145894934074e-2;1.4893961962897205e-2;6.469417136049525e-2;1.6688357633527374e-2;5.155019775305693e-2;2.107939794687922e-2;5.9234957482800145e-2;1.856301733821822e-2]
191,0.30823096206724077,[4.003300789664453e-2;2.848869368889338e-2;3.674817056650942e-2;5.5943525421722574e-2;3.687067443129229e-2;1.951569095098487e-2;6.824339059771015e-2;6.182452136542121e-2;1.3917198127212607e-2;6.633766771609503e-2;4.5296729603003266e-2;5.9550110870818324e-2;2.34917646847312e-2;3.1273703376695855e-2;3.361073562249203e-2;3.291862765164854e-2;2.023328647166355e-2;3.567578537337682e-2;3.5244573685995484e-2;5.3955846026242274e-2;2.9162308422561227e-2;3.636768850261592e-2;2.9118725225975556e-2;5.8251172491591924e-2;4.792640122810184e-2]
192,0.2993867810076266,[5.8969422327674846e-2;2.7835134520839147e-2;3.308761395851818e-2;1.9384091100216144e-2;5.235113811635702e-2;2.512746904278248e-2;3.844834533447607e-2;2.0263921157323738e-2;3.7957856048947795e-2;4.9883966362703154e-2;4.856514876135816e-2;3.0259940638508367e-2;6.781220484348928e-2;1.6921875322404148e-2;5.461476309586253e-2;7.96985554672467e-2;2.5586452168185028e-2;4.2446017765952186e-2;2.5013693942033913e-2;4.383299219273886e-2;1.8320627258904747e-2;3.9561843968947456e-2;2.1237288587151407e-2;4.048175581137441e-2;8.23378822060041e-2]
193,0.3213315427097646,[1.7473515600671202e-2;4.273155189403689e-2;4.002746587145658e-2;2.8128860850150636e-2;6.312636248889532e-2;2.4796241856974002e-2;7.475023880377447e-2;2.4679884613192957e-2;5.550231339827412e-2;5.525534972705375e-2;1.9426625047482448e-2;3.166043246219345e-2;3.0966819270974156e-2;3.224626751713624e-2;5.265104305397669e-2;7.341546301412147e-2;2.273231635702095e-2;5.9640714300294106e-2;1.7528106385637975e-2;5.013006503828888e-2;2.0126343985300634e-2;1.5759878302462133e-2;2.7683989081765458e-2;4.4037336568422e-2;7.552281451044351e-2]
